EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
490641,Shooting Permit,06/12/2019 08:00:00 AM,06/12/2019 11:59:00 PM,06/07/2019 02:52:07 PM,"Mayor's Office of Film, Theatre & Broadcasting","LINCOLN PLACE between PLAZA ST WEST and 7 AVENUE,  LINCOLN PLACE between 8 AVENUE and 7 AVENUE,  7 AVENUE between STERLING PLACE and BERKELEY PLACE,  7 AVENUE between STERLING PLACE and BERKELEY PLACE,  8 AVENUE between LINCOLN PLACE and ST JOHNS PLACE,  LINCOLN PLACE between PLAZA ST WEST and 8 AVENUE,  PLAZA ST WEST between flatbush Ave and berkeley pl,  PLAZA STREET WEST between LINCOLN PLACE and ST. JOHNS PLACE,  PLAZA ST WEST between LINCOLN PLACE and BERKELEY PLACE",Brooklyn,"2, 55, 6","78, 88",Television,Episodic series,United States of America,"11205, 11217"
489921,Shooting Permit,06/12/2019 08:00:00 AM,06/13/2019 01:00:00 AM,06/05/2019 11:22:48 AM,"Mayor's Office of Film, Theatre & Broadcasting","SHORE ROAD between 82 STREET and 86 STREET,  NARROWS AVENUE between 86 STREET and 88 STREET,  NARROWS AVENUE between 88 STREET and 89 STREET,  87 STREET between NARROWS AVENUE and COLONIAL ROAD,  CONEY ISLAND AVENUE between FOSTER AVENUE and AVENUE H,  AVENUE H between CONEY ISLAND AVENUE and RUGBY ROAD,  AVENUE H between RUGBY ROAD and EAST   15 STREET,  Rugby Road between AVENUE H and Avenue I,  WELLINGTON COURT between RUGBY ROAD and DEAD END",Brooklyn,"10, 14","68, 70",Television,Episodic series,United States of America,"11209, 11230"
490976,Shooting Permit,06/12/2019 08:30:00 AM,06/12/2019 10:30:00 PM,06/10/2019 10:16:35 AM,"Mayor's Office of Film, Theatre & Broadcasting",INGRAHAM STREET between GARDNER AVENUE and STEWART AVENUE,Brooklyn,1,90,Commercial,Commercial,United States of America,11237
490599,Shooting Permit,06/12/2019 09:00:00 AM,06/13/2019 02:00:00 AM,06/07/2019 01:06:02 PM,"Mayor's Office of Film, Theatre & Broadcasting","95 AVENUE between SUTPHIN BOULEVARD and 150 STREET,  149 STREET between 95 AVENUE and 97 AVENUE,  97 AVENUE between 150 STREET and 148 STREET,  ASCAN AVENUE between QUEENS BOULEVARD and BURNS STREET,  AUSTIN STREET between 72 ROAD and ASCAN AVENUE,  QUEENS BOULEVARD between 72 ROAD and ASCAN AVENUE,  GREENWAY NORTH between BORAGE PLACE and PURITAN AVENUE,  GREENWAY NORTH between PURITAN AVENUE and GOODWOOD ROAD,  PURITAN AVENUE between BEECHKNOLL ROAD and SEASONGOOD ROAD",Queens,"12, 6","103, 112",Television,Episodic series,United States of America,"11375, 11433, 11435"
490656,Shooting Permit,06/12/2019 09:00:00 AM,06/13/2019 01:00:00 AM,06/07/2019 03:26:18 PM,"Mayor's Office of Film, Theatre & Broadcasting","MALCOLM X BOULEVARD between WEST  132 STREET and WEST  135 STREET,  WEST  135 STREET between MALCOLM X BOULEVARD and 5 AVENUE,  5 AVENUE between WEST  132 STREET and WEST  135 STREET,  LENOX TERRACE PLACE between WEST  134 STREET and WEST  135 STREET",Manhattan,"10, 11","25, 32",Film,Feature,United States of America,10037
490165,Shooting Permit,06/12/2019 09:00:00 AM,06/12/2019 08:00:00 PM,06/05/2019 10:25:58 PM,"Mayor's Office of Film, Theatre & Broadcasting",BROADWAY between WEST   25 STREET and WEST   26 STREET,Manhattan,5,13,WEB,Not Applicable,United States of America,10010
490734,Shooting Permit,06/12/2019 10:00:00 AM,06/13/2019 01:00:00 AM,06/07/2019 05:25:06 PM,"Mayor's Office of Film, Theatre & Broadcasting","PINE STREET between BROADWAY and WILLIAM STREET,  NASSAU STREET between PINE STREET and CEDAR STREET,  NASSAU STREET between CEDAR STREET and LIBERTY STREET,  CEDAR STREET between BROADWAY and NASSAU STREET,  LIBERTY STREET between NASSAU STREET and WILLIAM STREET,  WILLIAM STREET between LIBERTY STREET and PINE STREET,  BEAVER STREET between BROAD STREET and WILLIAM STREET,  PEARL STREET between WILLIAM STREET and WALL STREET,  PEARL STREET between COENTIES SLIP and WILLIAM STREET,  HANOVER SQUARE between PEARL STREET and WATER STREET,  WATER STREET between OLD SLIP and MAIDEN LANE,  WALL STREET between WATER STREET and FRONT STREET,  FRONT STREET between WALL STREET and MAIDEN LANE,  MAIDEN LANE between WATER STREET and PEARL STREET,  SOUTH WILLIAM STREET between WILLIAM STREET and MILL LANE",Manhattan,"1, 3","1, 5",Television,Episodic series,United States of America,"10004, 10005, 10006, 10038, 10045, 10271"
491373,Shooting Permit,06/12/2019 10:30:00 AM,06/13/2019 12:30:00 AM,06/11/2019 12:33:41 PM,"Mayor's Office of Film, Theatre & Broadcasting","METROPOLITAN AVENUE between UNION AVENUE and LORIMER STREET,  GRAND STREET between UNION AVENUE and LORIMER STREET,  VERNON BOULEVARD between 43 AVENUE and QUEENS PLAZA SOUTH,  VERNON BOULEVARD between 40 AVENUE and QUEENSBORO BR BIKE PATH,  LORIMER STREET between GRAND STREET and METROPOLITAN AVENUE",Brooklyn,"1, 2","108, 114, 90, 94",Television,Episodic series,United States of America,"11101, 11211"
490922,Shooting Permit,06/12/2019 01:00:00 PM,06/13/2019 01:00:00 AM,06/10/2019 03:00:08 AM,"Mayor's Office of Film, Theatre & Broadcasting",DAVIDSON AVENUE between W. 174 STREET and W.175 STREET,Bronx,5,46,Film,Feature,United States of America,10453
491177,Shooting Permit,06/12/2019 02:00:00 PM,06/13/2019 03:30:00 AM,06/10/2019 06:29:46 PM,"Mayor's Office of Film, Theatre & Broadcasting","28 AVENUE between 35 STREET and 36 STREET,  28 AVENUE between 36 STREET and 37 STREET,  28 AVENUE between STEINWAY STREET and 38 STREET,  STEINWAY STREET between 28 AVENUE and ASTORIA BOULEVARD",Queens,1,114,Film,Feature,United States of America,11103
488354,Theater Load in and Load Outs,06/13/2019 12:01:00 AM,06/18/2019 06:00:00 AM,05/30/2019 09:52:10 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   35 STREET between 7 AVENUE and 8 AVENUE,  WEST   35 STREET between 8 AVENUE and 9 AVENUE,  WEST   34 STREET between 8 AVENUE and 9 AVENUE",Manhattan,"4, 5",14,Theater,Theater,United States of America,10001
488071,Theater Load in and Load Outs,06/13/2019 12:01:00 AM,06/14/2019 06:00:00 AM,05/29/2019 11:39:15 AM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
490493,Theater Load in and Load Outs,06/13/2019 02:00:00 AM,06/13/2019 10:00:00 AM,06/07/2019 06:10:38 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   44 STREET between BROADWAY and 6 AVENUE,Manhattan,5,14,Television,Morning Show,United States of America,10036
491252,Shooting Permit,06/13/2019 04:00:00 AM,06/13/2019 09:00:00 PM,06/11/2019 09:24:47 AM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   18 STREET between DITMAS AVENUE and DORCHESTER ROAD,Brooklyn,14,70,WEB,Not Applicable,United States of America,11226
491211,Shooting Permit,06/13/2019 06:00:00 AM,06/13/2019 10:00:00 PM,06/10/2019 09:50:41 PM,"Mayor's Office of Film, Theatre & Broadcasting","PROSPECT PARK SOUTHWEST between 11 AVENUE and WINDSOR PLACE,  WINTHROP STREET between FLATBUSH AVENUE and BEDFORD AVENUE,  PARKSIDE AVENUE between FLATBUSH AVENUE and BEDFORD AVENUE,  FLATBUSH AVENUE between PARKSIDE AVENUE and FENIMORE STREET",Brooklyn,"55, 7, 9","71, 72, 78",Film,Feature,United States of America,"11215, 11218, 11225, 11226"
489980,Shooting Permit,06/13/2019 06:00:00 AM,06/13/2019 09:00:00 PM,06/05/2019 01:10:46 PM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   19 STREET between DITMAS AVENUE and DORCHESTER ROAD,Brooklyn,14,70,Commercial,Commercial,United States of America,11226
491464,Rigging Permit,06/13/2019 06:00:00 AM,06/13/2019 07:00:00 PM,06/11/2019 03:07:35 PM,"Mayor's Office of Film, Theatre & Broadcasting","AUDUBON AVENUE between WEST  174 STREET and WEST  175 STREET,  WEST  175 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  WEST  175 STREET between AMSTERDAM AVENUE and AUDUBON AVENUE",Manhattan,12,33,Film,Feature,United States of America,10033
490631,Rigging Permit,06/13/2019 06:00:00 AM,06/13/2019 08:00:00 PM,06/07/2019 02:14:24 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST  173 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,Manhattan,12,33,Film,Feature,United States of America,10032
490393,Shooting Permit,06/13/2019 06:00:00 AM,06/13/2019 11:00:00 PM,06/06/2019 04:11:51 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   31 STREET between AVENUE OF THE AMERICAS and 7 AVENUE,Manhattan,5,14,Commercial,Promo,United States of America,10001
491437,Rigging Permit,06/13/2019 06:00:00 AM,06/13/2019 07:00:00 PM,06/11/2019 02:30:26 PM,"Mayor's Office of Film, Theatre & Broadcasting","12TH AVE between WEST  133 STREET and WEST  135 STREET,  WEST  135 STREET between RIVERSIDE DRIVE and BROADWAY,  12 AVENUE between WEST  135 STREET and WEST  138 STREET",Manhattan,9,30,Film,Feature,United States of America,"10027, 10031"
491804,Theater Load in and Load Outs,06/13/2019 06:00:00 AM,06/14/2019 06:00:00 AM,06/12/2019 03:37:48 PM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST   73 STREET and WEST   75 STREET,  BROADWAY between WEST   74 STREET and WEST   75 STREET,  WEST   75 STREET between AMSTERDAM AVENUE and BROADWAY",Manhattan,7,20,Theater,Theater,United States of America,10023
491235,Shooting Permit,06/13/2019 06:00:00 AM,06/13/2019 08:00:00 PM,06/11/2019 08:30:11 AM,"Mayor's Office of Film, Theatre & Broadcasting",ESSEX STREET between EAST HOUSTON STREET and STANTON STREET,Manhattan,3,7,Still Photography,Not Applicable,United States of America,10002
491239,Shooting Permit,06/13/2019 06:30:00 AM,06/13/2019 12:00:00 PM,06/11/2019 08:41:36 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   67 STREET between COLUMBUS AVENUE and CENTRAL PARK WEST,Manhattan,7,20,Television,Talk Show,United States of America,10023
490577,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 07:00:00 PM,06/07/2019 12:13:58 PM,"Mayor's Office of Film, Theatre & Broadcasting",GRAND STREET between VARICK STREET and 6 AVENUE,Manhattan,2,1,Still Photography,Not Applicable,United States of America,"10012, 10013"
491491,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 08:00:00 PM,06/11/2019 03:43:31 PM,"Mayor's Office of Film, Theatre & Broadcasting",7 AVENUE between CENTRAL PARK SOUTH and WEST   58 STREET,Manhattan,5,18,Still Photography,Not Applicable,United States of America,10019
491032,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 08:00:00 PM,06/10/2019 12:20:28 PM,"Mayor's Office of Film, Theatre & Broadcasting",10 AVENUE between WEST   18 STREET and WEST   19 STREET,Manhattan,4,10,Still Photography,Not Applicable,United States of America,10011
491133,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 09:00:00 PM,06/10/2019 04:01:16 PM,"Mayor's Office of Film, Theatre & Broadcasting","LAFAYETTE STREET between EAST    4 STREET and ASTOR PLACE,  LAFAYETTE STREET between ASTOR PLACE and EAST    4 STREET,  EAST    4 STREET between BROADWAY and LAFAYETTE STREET,  ASTOR PLACE between LAFAYETTE STREET and BROADWAY,  NELSON STREET between SMITH STREET and COURT STREET,  COURT STREET between HUNTINGTON STREET and 3 PLACE,  COURT STREET between 2 PLACE and LUQUER STREET,  SMITH STREET between HALLECK STREET and BAY STREET",Manhattan,"2, 6","76, 9",Film,Feature,United States of America,"10003, 10012, 11231"
491171,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 08:00:00 PM,06/10/2019 06:03:19 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   24 STREET between 5 AVENUE and 6 AVENUE,Manhattan,5,13,WEB,Not Applicable,United States of America,10010
490107,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 11:00:00 PM,06/05/2019 04:48:16 PM,"Mayor's Office of Film, Theatre & Broadcasting","BORDEN AVE between 2 STREET and 5 STREET,  2 STREET between BORDEN AVENUE and 54 AVENUE",Queens,2,108,Film,Feature,United States of America,11101
491161,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 11:00:00 PM,06/10/2019 05:16:46 PM,"Mayor's Office of Film, Theatre & Broadcasting",HOWARD AVENUE between CAMPUS ROAD and HILLSIDE AVENUE,Staten Island,1,120,Film,Feature,United States of America,10301
491357,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 10:00:00 PM,06/11/2019 12:19:11 PM,"Mayor's Office of Film, Theatre & Broadcasting",83 STREET between DORAN AVENUE and COOPER AVENUE,Queens,5,104,Television,Not Applicable,United States of America,11385
491067,Shooting Permit,06/13/2019 07:00:00 AM,06/13/2019 11:00:00 PM,06/10/2019 01:48:02 PM,"Mayor's Office of Film, Theatre & Broadcasting","JEFFERSON STREET between IRVING AVENUE and WYCKOFF AVENUE,  IRVING AVENUE between FLUSHING AVENUE and TROUTMAN STREET,  TROUTMAN STREET between ST NICHOLAS AVENUE and IRVING AVENUE,  IRVING AVENUE between TROUTMAN STREET and STARR STREET",Brooklyn,4,83,Television,Cable-episodic,United States of America,11237
490944,Shooting Permit,06/13/2019 08:00:00 AM,06/13/2019 09:00:00 PM,06/10/2019 09:09:55 AM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
491178,Shooting Permit,06/13/2019 08:00:00 AM,06/13/2019 09:00:00 PM,06/10/2019 06:35:24 PM,"Mayor's Office of Film, Theatre & Broadcasting","PORT RICHMOND AVENUE between HARRISON AVENUE and ANN STREET,  PORT RICHMOND AVENUE between RICHMOND TERRACE and CHURCH STREET,  PORT RICHMOND AVENUE between CHURCH STREET and ANN STREET,  ANN STREET between PARK AVENUE and PORT RICHMOND AVENUE,  BENNETT STREET between PARK AVENUE and PORT RICHMOND AVENUE,  PARK AVENUE between ANN STREET and BENNETT STREET,  VREELAND STREET between PARK AVENUE and PORT RICHMOND AVENUE,  GROVE AVENUE between PORT RICHMOND AVENUE and MAPLE AVENUE,  CASTLETON AVENUE between HEBERTON AVENUE and PORT RICHMOND AVENUE",Staten Island,1,121,Television,Episodic series,United States of America,10302
491624,Shooting Permit,06/13/2019 08:00:00 AM,06/13/2019 10:00:00 PM,06/12/2019 08:44:16 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   63 STREET between 5 AVENUE and MADISON AVENUE,  EAST   63 STREET between MADISON AVENUE and PARK AVENUE,  EAST   62 STREET between 5 AVENUE and MADISON AVENUE,  EAST   62 STREET between MADISON AVENUE and PARK AVENUE,  5 AVENUE between EAST   64 STREET and EAST   63 STREET,  MADISON AVENUE between EAST   63 STREET and EAST   62 STREET,  MADISON AVENUE between EAST   62 STREET and EAST   61 STREET",Manhattan,"64, 8","19, 22",Television,Cable-episodic,United States of America,10065
491431,Shooting Permit,06/13/2019 08:00:00 AM,06/13/2019 10:00:00 PM,06/11/2019 02:20:16 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   26 STREET between 12 AVENUE and 11 AVENUE,  WEST   27 STREET between 12 AVENUE and 11 AVENUE,  WEST   26 STREET between 12 AVENUE and 11 AVENUE,  WEST   25 STREET between 9 AVENUE and 10 AVENUE,  PARK AVENUE between EAST   72 STREET and EAST   76 STREET,  EAST   72 STREET between PARK AVENUE and LEXINGTON AVENUE,  3 AVENUE between EAST   74 STREET and EAST   78 STREET,  EAST   76 STREET between LEXINGTON AVENUE and THIRD AVENUE,  LEXINGTON AVENUE between EAST   76 STREET and EAST   77 STREET,  WEST   25 STREET between 11 AVENUE and 10 AVENUE,  11 AVENUE between WEST   25 STREET and WEST   26 STREET",Manhattan,"4, 8","10, 19",Television,Episodic series,United States of America,"10001, 10021, 10075"
491654,Rigging Permit,06/13/2019 09:00:00 AM,06/13/2019 04:00:00 PM,06/12/2019 10:27:31 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
490636,Shooting Permit,06/13/2019 09:00:00 AM,06/13/2019 06:00:00 PM,06/07/2019 02:37:27 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   56 STREET between 10 AVENUE and 11 AVENUE,Manhattan,4,18,Television,Reality,United States of America,10019
491085,Shooting Permit,06/13/2019 09:00:00 AM,06/13/2019 08:00:00 PM,06/10/2019 02:28:05 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   17 STREET between 9 AVENUE and 10 AVENUE,Manhattan,"2, 4","10, 6",Still Photography,Not Applicable,United States of America,"10011, 10014"
491561,Shooting Permit,06/13/2019 09:00:00 AM,06/14/2019 01:00:00 AM,06/11/2019 08:17:50 PM,"Mayor's Office of Film, Theatre & Broadcasting","BRUCKNER BOULEVARD between EAST  138 STREET and EAST  134 STREET,  EAST  135 STREET between BRUCKNER BOULEVARD and WILLOW AVENUE,  WILLOW AVENUE between EAST  136 STREET and EAST  133 STREET,  EAST  135 STREET between WILLOW AVENUE and WALNUT AVENUE,  EAST  134 STREET between WILLOW AVENUE and WALNUT AVENUE",Bronx,1,40,Television,Episodic series,United States of America,10454
491319,Shooting Permit,06/13/2019 10:00:00 AM,06/14/2019 02:00:00 AM,06/11/2019 10:56:39 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   58 STREET between 5 AVENUE and 6 AVENUE,  WEST 39TH STREET between 10 AVENUE and 11 AVENUE",Manhattan,"4, 5","10, 18",Commercial,Commercial,United States of America,"10018, 10019"
491073,Shooting Permit,06/13/2019 11:00:00 AM,06/14/2019 04:00:00 AM,06/10/2019 01:59:26 PM,"Mayor's Office of Film, Theatre & Broadcasting","OVERLOOK TERRACE between WEST  184 STREET and WEST  187 STREET,  OVERLOOK TERRACE between WEST  187 STREET and WEST  190 STREET,  FORT WASHINGTON AVENUE between WEST  185 STREET and WEST  187 STREET,  WEST  187 STREET between OVERLOOK TERRACE and BENNETT AVENUE,  WEST  187 STREET between OVERLOOK TERRACE and BENNETT AVENUE,  BENNETT AVENUE between WEST  186 STREET and WEST  187 STREET,  BROADWAY between WEST  187 STREET and WEST  190 STREET,  BROADWAY between WEST  190 STREET and WEST  192 STREET,  BROADWAY between FAIRVIEW AVENUE and WEST  193 STREET,  BENNETT AVENUE between WEST  187 STREET and WEST  189 STREET,  WEST  181 STREET between FORT WASHINGTON AVENUE and MAGAW PLACE",Manhattan,12,34,Film,Feature,United States of America,"10033, 10040"
491092,Shooting Permit,06/13/2019 11:00:00 AM,06/14/2019 02:00:00 AM,06/10/2019 02:38:11 PM,"Mayor's Office of Film, Theatre & Broadcasting","MALCOLM X BOULEVARD between WEST  132 STREET and WEST  135 STREET,  WEST  135 STREET between MALCOLM X BOULEVARD and 5 AVENUE,  5 AVENUE between WEST  132 STREET and WEST  135 STREET,  LENOX TERRACE PLACE between WEST  134 STREET and WEST  135 STREET",Manhattan,"10, 11","25, 32",Film,Feature,United States of America,10037
491205,Shooting Permit,06/13/2019 01:00:00 PM,06/14/2019 01:00:00 AM,06/10/2019 08:50:21 PM,"Mayor's Office of Film, Theatre & Broadcasting","DAVIDSON AVENUE between WEST  174 STREET and W. 175 STREET,  JEROME AVENUE between WEST  177 STREET and WEST  176 STREET",Bronx,5,46,Film,Feature,United States of America,10453
490429,Shooting Permit,06/13/2019 03:00:00 PM,06/14/2019 03:00:00 AM,06/06/2019 05:40:06 PM,"Mayor's Office of Film, Theatre & Broadcasting","RIVERSIDE DRIVE between WEST   86 STREET and WEST   89 STREET,  RIVERSIDE DRIVE between WEST   86 STREET and WEST   87 STREET,  WEST   86 STREET between RIVERSIDE DRIVE and WEST END AVENUE,  WEST   86 STREET between WEST END AVENUE and BROADWAY,  WEST END AVENUE between WEST   86 STREET and WEST   87 STREET",Manhattan,7,"20, 24",Television,Cable-episodic,United States of America,10024
491667,Shooting Permit,06/13/2019 08:00:00 PM,06/14/2019 01:00:00 AM,06/12/2019 10:55:34 AM,"Mayor's Office of Film, Theatre & Broadcasting",SURF AVENUE between WEST   12 STREET and WEST   10 STREET,Brooklyn,13,60,Still Photography,Not Applicable,United States of America,11224
491646,Shooting Permit,06/14/2019 12:00:00 AM,06/14/2019 01:00:00 PM,06/12/2019 10:11:24 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
